0.0030464;
0.0031637;
0.0029312;
0.0029763;
0.0030034;
0.0028784;
0.0029104;
0.0029703;
0.002925;
0.0029683;
0.0027933;
0.0030184;
0.0027884;
0.002934;
0.0028577;
0.0029198;
0.0029371;
0.0028352;
0.0029613;
0.0029971;
0.0029484;
0.0028114;
0.0029524;
0.0029418;
0.0028675;
0.0029726;
0.0029089;
0.0028115;
0.0030289;
0.0029634;
0.0028001;
0.0029419;
0.0028033;
0.0028822;
0.0037869;
0.0028544;
0.0028861;
0.0028219;
0.0028176;
0.0029714;
0.0029469;
0.0030253;
0.0028106;
0.0029092;
0.0029606;
0.0029909;
0.0028749;
0.0028639;
0.0028764;
0.0032812;
0.0029985;
0.0029413;
0.0029647;
0.003038;
0.0029522;
0.0028914;
0.0029275;
0.0029637;
0.0028065;
0.0028397;
0.0027868;
0.0028336;
0.002805;
0.0027972;
0.002933;
0.0030276;
0.0028121;
0.0028255;
0.0028739;
0.0029235;
0.0028039;
0.0029514;
0.0028646;
0.002895;
0.0030492;
0.0029028;
0.002942;
0.0028326;
0.0028754;
0.0029585;
0.0029077;
0.0028376;
0.0028115;
0.0028414;
0.0028602;
0.0031132;
0.0030041;
0.0029026;
0.0029656;
0.0030972;
0.0027918;
0.0029737;
0.0027909;
0.0029024;
0.0029742;
0.0028748;
0.0029513;
0.002811;
0.0028842;
0.0030504;
0.0028814;
0.0030342;
0.0028717;
0.0028966;
0.0028477;
0.0028575;
0.0028518;
0.0031126;
0.0029203;
0.0029069;
0.0028435;
0.0029619;
0.0028302;
0.002798;
0.002832;
0.0028619;
0.0029565;
0.0029547;
0.0028846;
0.0029084;
0.0029177;
0.0030032;
0.002811;
0.0028374;
0.0029898;
0.0028837;
0.0029561;
0.0028978;
0.0029363;
0.0028302;
0.0028544;
0.0028222;
0.0029378;
0.0030368;
0.0029257;
0.0028088;
0.0028477;
0.002917;
0.0029465;
0.0028842;
0.0029677;
0.0029662;
0.0029036;
0.0030358;
0.0031104;
0.002964;
0.0029311;
0.0028551;
0.0028048;
0.002908;
0.00284;
0.0029186;
0.0028149;
0.0028084;
0.0028222;
0.0028932;
0.0029619;
0.0028538;
0.0029056;
0.0030559;
0.0029064;
0.0028553;
0.0028244;
0.0028136;
0.003155;
0.0028946;
0.0031647;
0.0028196;
0.00288;
0.0029174;
0.0030398;
0.002924;
0.0028965;
0.0030058;
0.002898;
0.0029682;
0.0028479;
0.0030753;
0.0030425;
0.0028318;
0.0028965;
0.0028661;
0.0028926;
0.0029117;
0.0029143;
0.003047;
0.0028999;
0.0029572;
0.002779;
0.0029178;
0.0028105;
0.002982;
0.0028596;
0.0028093;
0.0028459;
0.00297;
0.0028942;
0.0029639;
0.0028444;
0.0028413;
0.0028041;
0.0029113;
0.0028151;
0.0028908;
0.0029502;
0.002999;
0.0029121;
0.0028303;
0.002814;
0.0030054;
0.0028604;
0.002882;
0.0028024;
0.0029514;
0.0029454;
0.0030003;
0.0030105;
0.002855;
0.0029096;
0.0029084;
0.002821;
0.0029613;
0.0029445;
0.0029244;
0.0029213;
0.0029388;
0.0029356;
0.0028186;
0.0027869;
0.0029001;
0.0028707;
0.0029309;
0.0029411;
0.0028522;
0.0030149;
0.0029848;
0.0028481;
0.0029024;
0.0029725;
0.0028268;
0.0029413;
0.0029275;
0.0028555;
0.0028238;
0.0028113;
0.0029425;
0.0028513;
0.0029468;
0.0029462;
0.0029636;
0.0029432;
0.0029006;
0.0029186;
0.0029343;
0.0031694;
0.0029267;
0.0028159;
